dist_top, dist_bottom, dist_left, dist_right, dist_head_tail, dist_candy, move, score, result
851.0, 119.0, 910.0, 37.0, 397.9597969644673, 701.8147903827619,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
-1, -1, -1, -1, -1, -1,0,0,1
947.0, 23.0, 15.0, 932.0, -1, 1085.4091394492677,1,0,1
962.0, 8.0, 1.0, 946.0, 19.849433241279208, 1105.915910004011,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, -1,2,0,1
947.0, 23.0, 270.0, 677.0, 143.0, -1,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 608.0,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 940.196256108266,3,0,1
947.0, 23.0, 206.0, 741.0, 96.0, 760.6313167363016,2,0,1
947.0, 23.0, 398.0, 549.0, 96.0, 587.4419120219462,1,0,1
819.0, 151.0, 462.0, 485.0, 90.19977827023745, 475.7141999141922,3,0,1
755.0, 215.0, 622.0, 325.0, 96.0, 303.5786553761644,0,0,1
883.0, 87.0, 686.0, 261.0, 90.19977827023745, 316.7838379715733,0,0,1
962.0, 8.0, 671.0, 276.0, 80.4114419718985, 385.91449830240896,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 214.21717951648975,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 101.19288512538814,1,0,1
691.0, 279.0, 78.0, 869.0, 166.24379687675568, 71.55417527999327,2,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
883.0, 87.0, 78.0, 869.0, 60.53924347066124, -1,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 551.4208918784271,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 512.0,3,0,1
787.0, 183.0, 142.0, 805.0, 113.85077953180645, 420.89428601490897,3,0,1
787.0, 183.0, 302.0, 645.0, 199.15069670980316, 263.8787600395303,1,0,1
659.0, 311.0, 334.0, 613.0, 225.88713996153035, 295.0254226333724,1,0,1
499.0, 471.0, 334.0, 613.0, 297.397041007472, 417.22895393296955,0,0,1
339.0, 631.0, 334.0, 613.0, 385.0467504083108, 558.8559742903353,0,0,1
211.0, 759.0, 334.0, 613.0, 457.40354174404905, 678.0678432133469,0,0,1
51.0, 919.0, 334.0, 613.0, 546.4942817633136, 830.7683190878189,1,0,1
36.0, 934.0, 349.0, 598.0, -1, 841.3714993984524,0,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 643.0933058273893,0,0,1
819.0, 151.0, 15.0, 932.0, 80.0, 596.8458762528229,0,0,1
659.0, 311.0, 15.0, 932.0, 160.0, 575.0,0,0,1
499.0, 471.0, 15.0, 932.0, 240.0, 596.8458762528229,3,0,1
435.0, 535.0, 110.0, 837.0, 245.12037858978596, 529.6942514318991,2,0,1
435.0, 535.0, 270.0, 677.0, 282.07268566807386, 390.60977970347847,1,0,1
339.0, 631.0, 334.0, 613.0, 336.60956611480907, 409.7999511957023,2,0,1
275.0, 695.0, 238.0, 709.0, 283.0070670495703, 520.9222590751906,3,0,1
275.0, 695.0, 78.0, 869.0, 235.51008470976353, 640.0,0,0,1
371.0, 599.0, 15.0, 932.0, 154.1557653803451, 643.0933058273893,0,0,1
435.0, 535.0, 15.0, 932.0, -1, 617.090755075783,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 515.8614154983875,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 512.9990253402048,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
-1, -1, -1, -1, -1, -1,3,0,1
947.0, 23.0, 15.0, 932.0, -1, 1158.7583872404118,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 1040.861181906598,1,0,1
819.0, 151.0, 238.0, 709.0, 137.41178988718545, 906.227344544403,1,0,1
659.0, 311.0, 238.0, 709.0, 223.14121089570165, 807.6434857039336,0,0,1
467.0, 503.0, 238.0, 709.0, 321.5960198758685, 719.1105617358154,3,0,1
403.0, 567.0, 366.0, 581.0, 261.6295090390226, 576.8882040742383,2,0,1
403.0, 567.0, 558.0, 389.0, 271.1162112452887, 400.95885075653337,1,0,1
275.0, 695.0, 622.0, 325.0, 253.50345165302977, 295.0254226333724,0,0,1
83.0, 887.0, 622.0, 325.0, 271.1162112452887, 315.1634496574753,1,0,1
36.0, 934.0, 638.0, 309.0, -1, 323.43314610596116,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 519.9394195480854,0,0,1
962.0, 8.0, 29.0, 918.0, 15.033296378372908, 509.2445385077782,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
-1, -1, -1, -1, -1, -1,0,0,1
947.0, 23.0, 15.0, 932.0, -1, 736.131102453904,3,0,1
962.0, 8.0, 1.0, 946.0, 19.849433241279208, 756.4191959489129,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 953.8810198342348,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 889.692081565302,0,0,1
723.0, 247.0, 46.0, 901.0, 140.05713120009278, 801.9177015130667,3,0,1
691.0, 279.0, 142.0, 805.0, 148.22280526288793, 702.5439488032048,3,0,1
691.0, 279.0, 302.0, 645.0, 220.79175709251467, 569.7438020724754,1,0,1
595.0, 375.0, 334.0, 613.0, 249.42533953069002, 488.4588007191599,0,0,1
435.0, 535.0, 334.0, 613.0, 316.16609558901155, 426.9332500520427,2,0,1
403.0, 567.0, 238.0, 709.0, 270.2831848265815, 515.9844958911071,3,0,1
403.0, 567.0, 78.0, 869.0, 256.2537804599183, 675.0407395113276,1,0,1
307.0, 663.0, 46.0, 901.0, 326.84093990808435, 704.7268974574476,0,0,1
147.0, 823.0, 46.0, 901.0, 434.0656632354142, 729.7122720634483,3,0,1
115.0, 855.0, 142.0, 805.0, 413.2045498297423, 647.9506154021308,3,0,1
115.0, 855.0, 270.0, 677.0, 397.1208883954608, 529.6942514318991,1,0,1
51.0, 919.0, 334.0, 613.0, 448.45735583219056, 505.9644256269407,2,0,1
36.0, 934.0, 349.0, 598.0, 460.3846218109376, 502.6032232288209,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 37.8021163428716, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 454.1728745753097,0,0,1
962.0, 8.0, 61.0, 886.0, 21.213203435596427, 439.0558051091,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 752.2134005719388,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 628.700246540432,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 575.0,1,0,1
851.0, 119.0, 78.0, 869.0, 79.30952023559341, 520.9222590751906,2,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 624.5014011193249,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 559.7713819051488,1,0,1
755.0, 215.0, 46.0, 901.0, 123.06502346320826, 505.9644256269407,1,0,1
595.0, 375.0, 46.0, 901.0, 205.0219500443794, 480.0,3,0,1
563.0, 407.0, 110.0, 837.0, 202.3857702507763, 417.22895393296955,0,0,1
659.0, 311.0, 174.0, 773.0, 113.6001760562016, 357.77087639996637,2,0,1
691.0, 279.0, 78.0, 869.0, 17.88854381999832, 458.1702740248433,1,0,1
691.0, 279.0, 46.0, 901.0, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 159.40200751558933,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 301.0398644698074,0,0,1
962.0, 8.0, 30.0, 917.0, 15.0, 297.0269348055829,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, 226.27416997969522,0,0,1
723.0, 247.0, 46.0, 901.0, 140.05713120009278, 163.1686244349691,3,0,1
659.0, 311.0, 142.0, 805.0, 161.15210206509875, 71.55417527999327,3,0,1
659.0, 311.0, 302.0, 645.0, 229.08513701242165, 101.19288512538814,1,0,1
531.0, 439.0, 366.0, 581.0, 283.0688962072661, 226.27416997969522,1,0,1
371.0, 599.0, 366.0, 581.0, 352.77188096558945, 357.77087639996637,3,0,1
339.0, 631.0, 494.0, 453.0, 396.2852507979574, 454.80545291366064,3,0,1
339.0, 631.0, 654.0, 293.0, 461.52464722915937, 569.7438020724754,1,0,1
243.0, 727.0, 718.0, 229.0, 511.78608812667034, 680.3293320150176,1,0,1
83.0, 887.0, 718.0, 229.0, 567.733211993098, 794.8635102959502,3,0,1
36.0, 934.0, 734.0, 213.0, 591.6654460081305, 841.3138534459064,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 729.5375247374188,2,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 621.3276108463232,1,0,1
819.0, 151.0, 174.0, 773.0, 119.40686747419514, 529.6942514318991,1,0,1
659.0, 311.0, 174.0, 773.0, 208.78697277368624, 484.2478704134898,3,0,1
595.0, 375.0, 302.0, 645.0, 239.61009995407122, 352.0,2,0,1
595.0, 375.0, 430.0, 517.0, 287.3412605248331, 224.0,3,0,1
595.0, 375.0, 590.0, 357.0, 370.6818042472546, 64.0,0,0,1
723.0, 247.0, 622.0, 325.0, 324.1249758966439, 131.93938001976514,2,0,1
787.0, 183.0, 526.0, 421.0, 199.24858845171275, 230.7552816296953,3,0,1
787.0, 183.0, 366.0, 581.0, 88.52683209061533, 346.132922444543,2,0,1
787.0, 183.0, 174.0, 773.0, 245.93698379869588, 516.9758214849123,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, -1,2,0,1
947.0, 23.0, 302.0, 645.0, 159.0, -1,2,0,1
947.0, 23.0, 462.0, 485.0, 239.0, -1,2,0,1
947.0, 23.0, 622.0, 325.0, 319.0, -1,2,0,1
947.0, 23.0, 782.0, 165.0, 399.0, -1,3,0,1
947.0, 23.0, 936.0, 11.0, 473.0, -1,1,0,1
-1, -1, -1, -1, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,1
-1, -1, -1, -1, -1, -1,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 815.4121657174364,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 683.8954598474828,2,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 675.0407395113276,1,0,1
883.0, 87.0, 142.0, 805.0, 79.30952023559341, 608.0,0,0,1
723.0, 247.0, 142.0, 805.0, 165.55965692160635, 448.0,1,0,1
595.0, 375.0, 142.0, 805.0, 235.9364321167886, 320.0,2,0,1
531.0, 439.0, 46.0, 901.0, 241.2819926973416, 273.408119850161,3,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 873.6137590491578,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 839.961903898028,2,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 810.1752896750185,0,0,1
970.0, 0.0, 0.0, 947.0, 143.85061696079026, 900.7136059813907,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 905.1325869727594,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 832.0,1,0,1
851.0, 119.0, 238.0, 709.0, 123.76186811776881, 719.1105617358154,2,0,1
787.0, 183.0, 110.0, 837.0, 117.13667231059623, 719.1105617358154,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 718.2652713308643,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 566.1377924145322,0,0,1
970.0, 0.0, 0.0, 947.0, 175.5135322418189, 752.5543169765223,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 872.4408289391321,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 778.5936038781721,3,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 652.6744977398764,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 724.7406432648855,1,0,1
787.0, 183.0, 78.0, 869.0, -1, 576.8882040742383,3,0,1
723.0, 247.0, 238.0, 709.0, -1, 409.7999511957023,3,0,1
723.0, 247.0, 430.0, 517.0, -1, 286.2167011199731,1,0,1
595.0, 375.0, 526.0, 421.0, -1, 131.93938001976514,2,0,1
531.0, 439.0, 366.0, 581.0, -1, 202.3857702507763,3,0,1
531.0, 439.0, 174.0, 773.0, -1, 389.29680193908604,3,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 142.21462653327893,2,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 90.50966799187809,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 225.28426487440262,3,0,1
947.0, 23.0, 206.0, 741.0, 32.0, -1,3,0,1
947.0, 23.0, 430.0, 517.0, 32.0, 194.64840096954302,3,0,1
947.0, 23.0, 622.0, 325.0, 32.0, 385.33102652135346,2,0,1
947.0, 23.0, 782.0, 165.0, 32.0, 544.9403637096449,1,0,1
819.0, 151.0, 846.0, 101.0, 32.0, 615.532289973483,2,0,1
723.0, 247.0, 718.0, 229.0, 32.0, 516.9758214849123,2,0,1
723.0, 247.0, 494.0, 453.0, 32.0, 320.0,2,0,1
723.0, 247.0, 270.0, 677.0, 32.0, 194.64840096954302,0,0,1
851.0, 119.0, 206.0, 741.0, 32.0, 71.55417527999327,3,0,1
947.0, 23.0, 334.0, 613.0, 32.0, 101.19288512538814,0,0,1
962.0, 8.0, 383.0, 564.0, 21.213203435596427, 152.42703172337903,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 749.1441783795693,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 692.265844889086,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 643.9875775199395,2,0,1
947.0, 23.0, 334.0, 613.0, 175.0, 597.809334152621,1,0,1
851.0, 119.0, 366.0, 581.0, 174.4161689752415, 496.7735902803208,0,0,1
723.0, 247.0, 366.0, 581.0, 220.58558429779586, 374.550397143028,2,0,1
691.0, 279.0, 302.0, 645.0, 192.78226059469267, 373.18092127009925,1,0,1
595.0, 375.0, 238.0, 709.0, 246.272207120495, 340.1646660075088,2,0,1
531.0, 439.0, 174.0, 773.0, 284.0176050881353, 357.77087639996637,2,0,1
531.0, 439.0, 15.0, 932.0, 321.10434441159464, 505.01584133569514,3,0,1
970.0, 0.0, 0.0, 947.0, 316.3052323310508, 776.425785249305,1,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,0,0,1
970.0, 0.0, 0.0, 947.0, 37.8021163428716, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 356.87672941787616,1,0,1
819.0, 151.0, 78.0, 869.0, 90.19977827023745, 257.9922479455536,0,0,1
627.0, 343.0, 78.0, 869.0, 96.0, 301.8873962258113,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 565.4033958157662,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 499.85597925802585,2,0,1
947.0, 23.0, 270.0, 677.0, 143.0, 416.0,0,0,1
970.0, 0.0, 0.0, 947.0, 159.66527487215245, 592.0717861881277,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 385.24926995388324,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 389.29680193908604,0,0,1
970.0, 0.0, 0.0, 947.0, 81.32035415564789, 409.59125967237145,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 303.2639114698615,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 295.0254226333724,3,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 385.33102652135346,2,0,1
947.0, 23.0, 558.0, 389.0, 192.0, 532.5861432669836,0,0,1
962.0, 8.0, 607.0, 340.0, 145.7737973711325, 582.0807504118308,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 768.6253964058175,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 301.3585903869342,3,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 273.408119850161,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 882.0345798209954,3,0,1
947.0, 23.0, 78.0, 869.0, 47.0, 837.5201490113536,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 755.2271181571806,1,0,1
851.0, 119.0, 238.0, 709.0, 123.76186811776881, 659.6969000988257,0,0,1
723.0, 247.0, 238.0, 709.0, 186.93581786270923, 566.1377924145322,2,0,1
659.0, 311.0, 174.0, 773.0, 192.43960091415696, 576.8882040742383,1,0,1
595.0, 375.0, 110.0, 837.0, 229.01964981197574, 601.2254152977899,0,0,1
435.0, 535.0, 110.0, 837.0, 331.59312417479345, 552.4056480522262,3,0,1
403.0, 567.0, 206.0, 741.0, 317.2081335653296, 452.54833995939043,0,0,1
467.0, 503.0, 270.0, 677.0, 236.6981199756348, 404.7715405015526,2,0,1
531.0, 439.0, 238.0, 709.0, 148.64723340849636, 458.1702740248433,0,0,1
595.0, 375.0, 174.0, 773.0, 60.29925372672534, 544.0,0,0,1
659.0, 311.0, 174.0, 773.0, 51.35172830587107, 576.8882040742383,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 984.9756342164003,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 923.0211265187812,2,0,1
819.0, 151.0, 15.0, 932.0, 78.43468620451031, 916.026746334407,1,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 976.0660838283441,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 495.8074222921638,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 586.9522978914044,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 272.472016911829,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 186.59046063504962,1,0,1
851.0, 119.0, 174.0, 773.0, 102.6498904042279, 96.0,2,0,1
819.0, 151.0, 78.0, 869.0, 93.81364506296512, 194.64840096954302,3,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 958.0318366317479,1,0,1
819.0, 151.0, 78.0, 869.0, 64.0, 850.2611363575311,1,0,1
627.0, 343.0, 78.0, 869.0, 64.0, 805.739411968907,2,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 1063.007525843538,3,0,1
947.0, 23.0, 238.0, 709.0, 48.0, 915.2223773488058,1,0,1
819.0, 151.0, 302.0, 645.0, 48.0, 774.6379799622531,2,0,1
755.0, 215.0, 174.0, 773.0, 48.0, 815.8431221748456,2,0,1
-1, -1, -1, -1, -1, -1,1,0,0
-1, -1, -1, -1, -1, -1,3,0,1
947.0, 23.0, 15.0, 932.0, -1, -1,2,0,1
947.0, 23.0, 174.0, 773.0, 95.0, -1,1,0,1
819.0, 151.0, 206.0, 741.0, 127.94530081249565, -1,2,0,1
755.0, 215.0, 78.0, 869.0, 135.91173606425605, -1,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 691.4340170977995,1,0,1
883.0, 87.0, 46.0, 901.0, 53.9351462406472, 631.1386535461127,3,0,1
851.0, 119.0, 142.0, 805.0, 96.17692030835673, 532.5861432669836,2,0,1
851.0, 119.0, 270.0, 677.0, 168.02380783686579, 430.5159695063587,0,0,1
915.0, 55.0, 334.0, 613.0, 180.20543831971332, 435.2470562795342,3,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 729.5375247374188,0,0,1
-1, -1, -1, -1, -1, -1,1,0,0
947.0, 23.0, 15.0, 932.0, -1, 600.3207476008138,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 461.5105632593906,3,0,1
947.0, 23.0, 334.0, 613.0, 175.0, 340.1646660075088,3,0,1
947.0, 23.0, 526.0, 421.0, 271.0, 257.9922479455536,3,0,1
947.0, 23.0, 686.0, 261.0, 351.0, 286.2167011199731,0,0,1
970.0, 0.0, 0.0, 947.0, 382.69178198649627, 623.8629657224413,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 730.7208769427626,3,0,1
947.0, 23.0, 206.0, 741.0, 80.0, 678.8225099390856,0,0,1
962.0, 8.0, 254.0, 693.0, 35.34119409414458, 688.6748144080775,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 844.4080767022542,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
-1, -1, -1, -1, -1, -1,0,0,1
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
962.0, 8.0, 1.0, 946.0, 19.849433241279208, -1,2,0,0
-1, -1, -1, -1, -1, -1,3,0,1
947.0, 23.0, 15.0, 932.0, -1, 964.9792743888337,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 874.7685408152262,1,0,1
851.0, 119.0, 174.0, 773.0, 102.6498904042279, 785.8167725367027,1,0,1
723.0, 247.0, 174.0, 773.0, 172.69626515938322, 764.6829408323426,2,0,1
659.0, 311.0, 110.0, 837.0, 182.82231811242303, 826.0,3,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 730.7208769427626,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 698.8905493709298,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, 757.723564368959,0,0,1
-1, -1, -1, -1, -1, -1,0,0,0
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 908.9779975334936,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,1,0,1
851.0, 119.0, 174.0, 773.0, 102.6498904042279, -1,0,0,1
691.0, 279.0, 174.0, 773.0, 190.4337155022713, -1,1,0,1
531.0, 439.0, 174.0, 773.0, 278.21754078418564, -1,0,0,1
371.0, 599.0, 174.0, 773.0, 363.60693062701654, -1,1,0,1
211.0, 759.0, 174.0, 773.0, 447.3231494121448, -1,1,0,1
51.0, 919.0, 174.0, 773.0, 529.1852227717626, -1,2,0,1
36.0, 934.0, 190.0, 757.0, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 610.6267272237599,2,0,1
947.0, 23.0, 206.0, 741.0, 111.0, 488.4588007191599,0,0,1
970.0, 0.0, 0.0, 947.0, 143.85061696079026, 628.6660480732198,2,0,0
-1, -1, -1, -1, -1, -1,2,0,1
947.0, 23.0, 15.0, 932.0, -1, 162.97545827516484,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 923.2209919623795,3,0,1
947.0, 23.0, 142.0, 805.0, 79.0, 796.5751690832448,1,0,1
851.0, 119.0, 174.0, 773.0, 102.6498904042279, 762.6716200305345,3,0,1
787.0, 183.0, 270.0, 677.0, 158.83639381451596, 672.8833479883419,2,0,1
787.0, 183.0, 430.0, 517.0, 243.57750306627253, 515.0262129251287,2,0,1
787.0, 183.0, 590.0, 357.0, 332.5793138485916, 359.07102361510596,1,0,1
691.0, 279.0, 654.0, 293.0, 353.0849756078556, 341.15685541990797,1,0,1
499.0, 471.0, 654.0, 293.0, 396.34328554928237, 476.4241807465276,1,0,1
339.0, 631.0, 654.0, 293.0, 468.10789354592174, 612.7479090131602,3,0,1
307.0, 663.0, 782.0, 165.0, 510.76609127858126, 596.2314986647384,3,0,1
307.0, 663.0, 936.0, 11.0, 564.7450752330648, 576.0,1,0,1
-1, -1, -1, -1, -1, -1,0,0,1
-1, -1, -1, -1, -1, -1,2,0,1
-1, -1, -1, -1, -1, -1,0,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,2,0,1
947.0, 23.0, 238.0, 709.0, 127.0, -1,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, -1,0,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 801.6389461596785,3,0,1
947.0, 23.0, 174.0, 773.0, 95.0, 658.920329023168,0,0,1
962.0, 8.0, 223.0, 724.0, 98.15294188153507, 624.4629692784032,2,0,0
947.0, 23.0, 15.0, 932.0, -1, 659.3094872667918,1,0,1
819.0, 151.0, 46.0, 901.0, 89.20201791439474, 529.6942514318991,3,0,1
755.0, 215.0, 142.0, 805.0, 123.76186811776881, 435.2470562795342,3,0,1
755.0, 215.0, 302.0, 645.0, 206.0412580043133, 417.22895393296955,2,0,1
755.0, 215.0, 430.0, 517.0, 277.67066823847273, 445.7084248698918,0,0,1
851.0, 119.0, 494.0, 453.0, 277.7048793233565, 558.8559742903353,0,0,1
-1, -1, -1, -1, -1, -1,2,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,1,0,1
851.0, 119.0, 46.0, 901.0, 72.44308110509934, -1,3,0,1
787.0, 183.0, 142.0, 805.0, 113.85077953180645, -1,1,0,1
691.0, 279.0, 206.0, 741.0, 171.0263137648707, -1,1,0,1
499.0, 471.0, 206.0, 741.0, 271.9797786601055, -1,2,0,1
467.0, 503.0, 78.0, 869.0, 244.00819658363937, -1,0,0,1
563.0, 407.0, 15.0, 932.0, 149.91330828182, -1,3,0,1
627.0, 343.0, 110.0, 837.0, 32.0, -1,2,0,1
627.0, 343.0, 206.0, 741.0, 96.51942809610924, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, 526.7874334112385,2,0,1
947.0, 23.0, 110.0, 837.0, 63.0, 435.2470562795342,2,0,1
947.0, 23.0, 238.0, 709.0, 127.0, 315.1634496574753,2,0,1
947.0, 23.0, 366.0, 581.0, 191.0, 204.89997559785115,3,0,1
947.0, 23.0, 494.0, 453.0, 255.0, 131.93938001976514,1,0,1
851.0, 119.0, 558.0, 389.0, 260.4169733331528, -1,2,0,1
851.0, 119.0, 462.0, 485.0, 143.6697602141801, 71.55417527999327,3,0,1
851.0, 119.0, 302.0, 645.0, 82.00609733428362, 226.27416997969522,2,0,1
851.0, 119.0, 174.0, 773.0, 175.5135322418189, 353.45155254999236,2,0,1
851.0, 119.0, 15.0, 932.0, 298.05536398461277, 512.0009765615687,2,0,1
869.0, 101.0, 0.0, 947.0, -1, 528.3710817219277,3,0,0
-1, -1, -1, -1, -1, -1,1,0,1
947.0, 23.0, 15.0, 932.0, -1, 390.0371777151506,2,0,1
-1, -1, -1, -1, -1, -1,3,0,0
947.0, 23.0, 15.0, 932.0, -1, -1,3,0,1
947.0, 23.0, 110.0, 837.0, 63.0, -1,3,0,1
947.0, 23.0, 206.0, 741.0, 111.0, -1,3,0,1
947.0, 23.0, 334.0, 613.0, 175.0, -1,3,0,1
947.0, 23.0, 462.0, 485.0, 239.0, -1,3,0,1
947.0, 23.0, 590.0, 357.0, 303.0, -1,1,0,1
851.0, 119.0, 622.0, 325.0, 290.9295447354909, -1,2,0,1
787.0, 183.0, 558.0, 389.0, 217.0829334609241, -1,0,0,1
883.0, 87.0, 494.0, 453.0, 88.52683209061533, -1,3,0,1
915.0, 55.0, 590.0, 357.0, 138.75518008348374, -1,2,0,1
